year,from_country_id,to_country_id,total_points,tele_points,jury_points,norm_points,voting_regime,pair_id,numeric_id,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,distw,former_soviet_from_country,former_yugoslav_from_country,scandinavian_from_country,balkan_from_country,former_soviet_to_country,former_yugoslav_to_country,scandinavian_to_country,balkan_to_country,former_soviet,former_yugoslav,scandinavian,balkan,eu_membership,from_gdp_usd,from_gdp_pc_usd,from_log_gdp_usd,from_log_gdp_pc_usd,to_gdp_usd,to_gdp_pc_usd,to_log_gdp_usd,to_log_gdp_pc_usd,gdp_similarity,migrant_stock,migration_source,voting_country_population,migration_intensity,trade_bilateral,trade_openness,log_trade_openness,log_trade_bilateral
2009,SVK,ISL,6,,,0.5,12.0,SVK-ISL,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963.755,0,0,0,0,0,0,1,0,0,0,0,0,0,89.246,16581.061,4.4913966017282245,9.7160164194042,13.213,41370.919,2.5812011934320798,10.63033347337358,0.7299160133772531,37.2,UN_DESA,5386406.0,6.906274796218481e-06,19497.29,0.00019029358084697297,-8.566942515986364,9.878030760535033
2009,SVK,AZE,4,,,0.3333333333333333,12.0,SVK-AZE,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524.062,0,0,0,0,1,0,0,0,0,0,0,0,0,89.246,16581.061,4.4913966017282245,9.7160164194042,44.297,4964.696,3.7909169546676877,8.510107346004524,0.9154246404352079,28.4,UN_DESA,5386406.0,5.272532371306582e-06,15869.159,0.00011883182944819272,-9.037801262273042,9.67213281904759
2009,SVK,TUR,0,,,0.0,12.0,SVK-TUR,1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.349,0,0,0,0,0,0,0,1,0,0,0,0,0,89.246,16581.061,4.4913966017282245,9.7160164194042,656.134,9108.034,6.486365036376845,9.116912160158657,0.8182718389763669,247.6,UN_DESA,5386406.0,4.596757095547569e-05,1258159.18,0.0016879433040865063,-6.384244470998926,14.045160242418989
2009,SVK,GBR,7,,,0.5833333333333334,12.0,SVK-GBR,973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.94,0,0,0,0,0,0,0,0,0,0,0,0,1,89.246,16581.061,4.4913966017282245,9.7160164194042,2438.053,39158.587,7.79895504893536,10.575375013255961,0.7308817077639473,3949.8,UN_DESA,5386406.0,0.0007332904352178428,3702421.234,0.0014649715898277173,-6.525919429310212,15.124497551163838
2009,SVK,EST,12,,,1.0,12.0,SVK-EST,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.28,0,0,0,0,1,0,0,0,0,0,0,0,1,89.246,16581.061,4.4913966017282245,9.7160164194042,19.694,14757.1,2.9803140208256105,9.599479601885566,0.797759488122932,41.2,UN_DESA,5386406.0,7.648884989360253e-06,51792.653999999995,0.0004754236644024233,-7.651304226400694,10.855003603519108
2009,SVK,GRC,0,,,0.0,12.0,SVK-GRC,977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.06,0,0,0,0,0,0,0,1,0,0,0,0,1,89.246,16581.061,4.4913966017282245,9.7160164194042,326.474,29426.018,5.788350313080109,10.28963452796164,0.8738340815099662,322.8,UN_DESA,5386406.0,5.992864258654101e-05,386852.088,0.0009305592417973637,-6.979724817280592,12.865797697403902
2009,SVK,FRA,0,,,0.0,12.0,SVK-FRA,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.716,0,0,0,0,0,0,0,0,0,0,0,0,1,89.246,16581.061,4.4913966017282245,9.7160164194042,2697.144,41943.313,7.899948714372902,10.644074295136733,0.7249247740505096,2401.0,UN_DESA,5386406.0,0.00044575176843334867,6408467.771,0.0022999177326217795,-6.074881925112051,15.673130763037395
2009,SVK,BIH,8,,,0.6666666666666666,12.0,SVK-BIH,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,514.1002,0,0,0,0,0,1,0,1,0,0,0,0,0,89.246,16581.061,4.4913966017282245,9.7160164194042,17.666,4728.472,2.8716418883229404,8.461357384898434,0.7800154493835834,317.0,UN_DESA,5386406.0,5.885185780648544e-05,85132.882,0.0007962893033522897,-7.135547991728069,11.351968632410552
2009,SVK,ARM,3,,,0.25,12.0,SVK-ARM,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224.867,0,0,0,0,1,0,0,0,0,0,0,0,0,89.246,16581.061,4.4913966017282245,9.7160164194042,8.648,2847.479,2.157328080336907,7.954189320403888,0.6489449280871196,155.6,UN_DESA,5386406.0,2.8887536513214934e-05,7289.567,7.446387929801623e-05,-9.505196391789838,8.894199426805196
2009,SVK,RUS,0,,,0.0,12.0,SVK-RUS,972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2264.875,0,0,0,0,1,0,0,0,0,0,0,0,0,89.246,16581.061,4.4913966017282245,9.7160164194042,1307.927,9091.086,7.176198720062132,9.115049651982515,0.7698924204784698,2237.6,UN_DESA,5386406.0,0.00041541614204350727,5989975.541,0.004287211061908583,-5.452118859569435,15.605597886777787
2009,SVK,UKR,1,,,0.08333333333333333,12.0,SVK-UKR,2030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.575,0,0,0,0,1,0,0,0,0,0,0,0,0,89.246,16581.061,4.4913966017282245,9.7160164194042,121.552,2654.986,4.800342154760866,7.884194660592456,0.9667505123498137,8071.4,UN_DESA,5386406.0,0.0014984759782311248,831504.0449999999,0.00394455376711354,-5.535419444614807,13.630991442305632
2009,SVK,DNK,0,,,0.0,12.0,SVK-DNK,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0926,0,0,0,0,0,0,1,0,0,0,0,0,1,89.246,16581.061,4.4913966017282245,9.7160164194042,322.621,58536.553,5.776478259666684,10.977406675697047,0.8748444371122888,194.8,UN_DESA,5386406.0,3.6165116406004305e-05,735055.444,0.0017846912814088044,-6.328509830300092,13.507701209363576
2009,SVK,MDA,0,,,0.0,12.0,SVK-MDA,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.5275,0,0,0,0,1,0,0,0,0,0,0,0,0,89.246,16581.061,4.4913966017282245,9.7160164194042,5.438,1890.647,1.693411346210279,7.544674377515141,0.5476035344879935,90.0,UN_DESA,5386406.0,1.670872934568987e-05,37897.221,0.00040024947192767514,-7.823422525444535,10.542633063843883
2009,SVK,PRT,2,,,0.16666666666666666,12.0,SVK-PRT,971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2482.709,0,0,0,0,0,0,0,0,0,0,0,0,1,89.246,16581.061,4.4913966017282245,9.7160164194042,244.402,23126.079,5.498814410570013,10.048716220751567,0.8991595064807312,128.2,UN_DESA,5386406.0,2.3800656690193793e-05,251082.99699999997,0.000752538594566729,-7.1920582741956816,12.433538828794832
2009,SVK,ISR,5,,,0.4166666666666667,12.0,SVK-ISR,1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.101,0,0,0,0,0,0,0,0,0,0,0,0,0,89.246,16581.061,4.4913966017282245,9.7160164194042,213.111,28482.937,5.361813156730594,10.257060485208894,0.9116616233349614,145.8,UN_DESA,5386406.0,2.7068141540017593e-05,113441.188,0.0003751895540701886,-7.888079182184088,11.639039814207592
2009,SVK,ALB,0,,,0.0,12.0,SVK-ALB,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.7741,0,0,0,0,0,0,0,1,0,0,0,0,0,89.246,16581.061,4.4913966017282245,9.7160164194042,12.044,4114.09,2.4885666106194875,8.322172946492818,0.7130600935595641,74.4,UN_DESA,5386406.0,1.3812549592436962e-05,101164.166,0.0009987576858525027,-6.908998365441557,11.524499882221424
2009,SVK,HRV,0,,,0.0,12.0,SVK-HRV,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,444.0396,0,0,0,0,0,1,0,1,0,0,0,0,0,89.246,16581.061,4.4913966017282245,9.7160164194042,62.251,14460.212,4.131174599472816,9.579156156739446,0.9582233658789349,649.6,UN_DESA,5386406.0,0.00012059989536622379,355159.852,0.002344335874637782,-6.055753126304856,12.780323254432583
2009,SVK,ROU,0,,,0.0,12.0,SVK-ROU,983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,623.1365,0,0,0,0,0,0,0,1,0,0,0,0,1,89.246,16581.061,4.4913966017282245,9.7160164194042,174.572,8540.592,5.162337263993292,9.052585605223129,0.9304993620502173,6585.4,UN_DESA,5386406.0,0.0012225962914789565,1157389.1090000002,0.00438707407758379,-5.429092771236544,13.96167725819338
2009,SVK,DEU,0,,,0.0,12.0,SVK-DEU,966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.6134,0,0,0,0,0,0,0,0,0,0,0,0,1,89.246,16581.061,4.4913966017282245,9.7160164194042,3474.768,43173.674,8.153282993180243,10.672986190325531,0.7104010138045316,3772.6,UN_DESA,5386406.0,0.0007003928036616624,19165997.887000002,0.005377643827156684,-5.225504951079328,16.768648323638526
2009,SVK,SWE,0,,,0.0,12.0,SVK-SWE,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.298,0,0,0,0,0,0,1,0,0,0,0,0,1,89.246,16581.061,4.4913966017282245,9.7160164194042,434.311,46496.672,6.073760867334232,10.747136019121728,0.8502280472165622,206.4,UN_DESA,5386406.0,3.831868596611544e-05,1207334.232,0.0023060225190380417,-6.072231091771831,14.003925373097253
2009,SVK,MLT,0,,,0.0,12.0,SVK-MLT,968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.857,0,0,0,0,0,0,0,0,0,0,0,0,1,89.246,16581.061,4.4913966017282245,9.7160164194042,8.76,21318.804,2.1701959049483,9.967344779145279,0.6515546853918908,17.6,UN_DESA,5386406.0,3.2674848498237976e-06,15744.552,0.00016064885823316937,-8.736289579597477,9.664249679653024
2009,SVK,LTU,0,,,0.0,12.0,SVK-LTU,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.5428,0,0,0,0,1,0,0,0,0,0,0,0,1,89.246,16581.061,4.4913966017282245,9.7160164194042,37.591,11884.94,3.626764660042137,9.38302733140124,0.89349411599425,107.6,UN_DESA,5386406.0,1.9976214195513668e-05,136901.872,0.00107935280714618,-6.831393670112063,11.827019685397804
2009,SVK,ESP,0,,,0.0,12.0,SVK-ESP,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986.511,0,0,0,0,0,0,0,0,0,0,0,0,1,89.246,16581.061,4.4913966017282245,9.7160164194042,1494.963,32158.985,7.309856736354641,10.378447161849572,0.7611728132696556,661.4,UN_DESA,5386406.0,0.000122790595435992,2177812.633,0.0013747003286813796,-6.589519514393759,14.593831551685428
2009,SVK,FIN,0,,,0.0,12.0,SVK-FIN,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1453.488,0,0,0,0,0,0,1,0,0,0,0,0,1,89.246,16581.061,4.4913966017282245,9.7160164194042,253.206,47538.607,5.534203386671724,10.76929743884416,0.8959855982534639,121.4,UN_DESA,5386406.0,2.2538219361852782e-05,409595.86199999996,0.0011960679511289173,-6.728715809742445,12.922926250117342
2009,SVN,NOR,12,,,1.0,12.0,SVN-NOR,687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.358,0,1,0,1,0,0,1,0,0,0,0,0,0,49.921,24563.148,3.9104417559118154,10.109002549943016,395.663,81703.288,5.980562838838805,11.310849524836335,0.7907066908021002,23.6,UN_DESA,2039669.0,1.157050482210594e-05,131120.188,0.0002942659251678696,-8.13102669207218,11.78386964721778
2009,SVN,ISL,5,,,0.4166666666666667,12.0,SVN-ISL,695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2992.31,0,1,0,1,0,0,1,0,0,0,0,0,0,49.921,24563.148,3.9104417559118154,10.109002549943016,13.213,41370.919,2.5812011934320798,10.63033347337358,0.7952381896459538,9.2,UN_DESA,2039669.0,4.510535778109095e-06,4497.258,7.12335350207495e-05,-9.549546852948405,8.411223156706075
2009,SVN,AZE,1,,,0.08333333333333333,12.0,SVN-AZE,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812.438,0,1,0,1,1,0,0,0,0,0,0,0,0,49.921,24563.148,3.9104417559118154,10.109002549943016,44.297,4964.696,3.7909169546676877,8.510107346004524,0.9844800371290414,3.4,UN_DESA,2039669.0,1.6669371353881437e-06,69296.19499999999,0.0007354878579464646,-7.214976526629458,11.146145277465687
2009,SVN,TUR,0,,,0.0,12.0,SVN-TUR,703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.98,0,1,0,1,0,0,0,1,0,0,0,1,0,49.921,24563.148,3.9104417559118154,10.109002549943016,656.134,9108.034,6.486365036376845,9.116912160158657,0.7522389968451084,81.0,UN_DESA,2039669.0,3.971232587248225e-05,591758.2690000001,0.0008381192244230265,-7.084350195020797,13.290853501085104
2009,SVN,GBR,3,,,0.25,12.0,SVN-GBR,684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.908,0,1,0,1,0,0,0,0,0,0,0,0,1,49.921,24563.148,3.9104417559118154,10.109002549943016,2438.053,39158.587,7.79895504893536,10.575375013255961,0.6679151490182764,462.2,UN_DESA,2039669.0,0.0002266053952871765,799025.331,0.00032115501649132995,-8.043586633982875,13.591147927625094
2009,SVN,EST,0,,,0.0,12.0,SVN-EST,1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1613.367,0,1,0,1,1,0,0,0,0,0,0,0,1,49.921,24563.148,3.9104417559118154,10.109002549943016,19.694,14757.1,2.9803140208256105,9.599479601885566,0.865018037901411,14.4,UN_DESA,2039669.0,7.059969043996845e-06,37002.099,0.0005315248006895067,-7.539760699578502,10.51872991974702
2009,SVN,GRC,4,,,0.3333333333333333,12.0,SVN-GRC,691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.893,0,1,0,1,0,0,0,1,0,0,0,1,1,49.921,24563.148,3.9104417559118154,10.109002549943016,326.474,29426.018,5.788350313080109,10.28963452796164,0.806377068009101,75.4,UN_DESA,2039669.0,3.696678235537237e-05,291985.567,0.0007757424168758884,-7.161690029899948,12.584459651946618
2009,SVN,FRA,7,,,0.5833333333333334,12.0,SVN-FRA,686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.8857,0,1,0,1,0,0,0,0,0,0,0,0,1,49.921,24563.148,3.9104417559118154,10.109002549943016,2697.144,41943.313,7.899948714372902,10.644074295136733,0.6622036359848726,1618.6,UN_DESA,2039669.0,0.0007935601315703675,3386592.52,0.0012328039271003782,-6.698464088450481,15.035334817506042
2009,SVN,BIH,10,,,0.8333333333333334,12.0,SVN-BIH,698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,336.3862,0,1,0,1,0,1,0,1,0,1,0,1,0,49.921,24563.148,3.9104417559118154,10.109002549943016,17.666,4728.472,2.8716418883229404,8.461357384898434,0.8468317522931279,98184.4,UN_DESA,2039669.0,0.04813741837523637,881594.834,0.01304385213132703,-4.339438357264134,13.689487857563256
2009,SVN,ARM,0,,,0.0,12.0,SVN-ARM,1615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2489.557,0,1,0,1,1,0,0,0,0,0,0,0,0,49.921,24563.148,3.9104417559118154,10.109002549943016,8.648,2847.479,2.157328080336907,7.954189320403888,0.7110777562619719,5.6,UN_DESA,2039669.0,2.745543517109884e-06,11064.692,0.00018891720876231452,-8.574201687752712,9.311514416580337
2009,SVN,RUS,0,,,0.0,12.0,SVN-RUS,1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2670.399,0,1,0,1,1,0,0,0,0,0,0,0,0,49.921,24563.148,3.9104417559118154,10.109002549943016,1307.927,9091.086,7.176198720062132,9.115049651982515,0.7054331317744456,903.2,UN_DESA,2039669.0,0.00044281694725957987,1131418.317,0.0008332437187372961,-7.09018437907391,13.938982551436649
2009,SVN,UKR,0,,,0.0,12.0,SVN-UKR,1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.037,0,1,0,1,1,0,0,0,0,0,0,0,0,49.921,24563.148,3.9104417559118154,10.109002549943016,121.552,2654.986,4.800342154760866,7.884194660592456,0.8978392291698659,1294.2,UN_DESA,2039669.0,0.0006345147178292164,274890.424,0.0016031120001399636,-6.4358085387125055,12.524127839061334
2009,SVN,DNK,8,,,0.6666666666666666,12.0,SVN-DNK,704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.667,0,1,0,1,0,0,1,0,0,0,0,0,1,49.921,24563.148,3.9104417559118154,10.109002549943016,322.621,58536.553,5.776478259666684,10.977406675697047,0.8073653441182637,43.6,UN_DESA,2039669.0,2.137601738321267e-05,275306.11100000003,0.000738993485298302,-7.210221452618797,12.52563888848695
2009,SVN,MDA,0,,,0.0,12.0,SVN-MDA,1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.453,0,1,0,1,1,0,0,0,0,0,0,0,0,49.921,24563.148,3.9104417559118154,10.109002549943016,5.438,1890.647,1.693411346210279,7.544674377515141,0.6043739246373213,258.0,UN_DESA,2039669.0,0.0001264911120382768,19152.027000000002,0.0003459604942285807,-7.969185967955528,9.860163837571196
2009,SVN,PRT,0,,,0.0,12.0,SVN-PRT,692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2111.375,0,1,0,1,0,0,0,0,0,0,0,0,1,49.921,24563.148,3.9104417559118154,10.109002549943016,244.402,23126.079,5.498814410570013,10.048716220751567,0.8311904122329684,32.6,UN_DESA,2039669.0,1.598298547460397e-05,114878.747,0.0003903152217122006,-7.8485558845069265,11.651632477189143
2009,SVN,ISR,0,,,0.0,12.0,SVN-ISR,705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.484,0,1,0,1,0,0,0,0,0,0,0,0,0,49.921,24563.148,3.9104417559118154,10.109002549943016,213.111,28482.937,5.361813156730594,10.257060485208894,0.843471581131804,37.2,UN_DESA,2039669.0,1.8238253363658518e-05,166235.898,0.0006319987606070744,-7.366623124884096,12.021163130860186
2009,SVN,ALB,2,,,0.16666666666666666,12.0,SVN-ALB,1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.6104,0,1,0,1,0,0,0,1,0,0,0,1,0,49.921,24563.148,3.9104417559118154,10.109002549943016,12.044,4114.09,2.4885666106194875,8.322172946492818,0.7777975798986053,86.6,UN_DESA,2039669.0,4.2457869389592134e-05,47179.663,0.0007613921245864601,-7.180362057402099,10.761718210079012
2009,SVN,HRV,6,,,0.5,12.0,SVN-HRV,697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180.3356,0,1,0,1,0,1,0,1,0,1,0,1,0,49.921,24563.148,3.9104417559118154,10.109002549943016,62.251,14460.212,4.131174599472816,9.579156156739446,0.9725511845124023,56035.6,UN_DESA,2039669.0,0.027472888983457608,2142684.027,0.019101772518988692,-3.957974146194103,14.577569819347692
2009,SVN,ROU,0,,,0.0,12.0,SVN-ROU,1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.2519,0,1,0,1,0,0,0,1,0,0,0,1,1,49.921,24563.148,3.9104417559118154,10.109002549943016,174.572,8540.592,5.162337263993292,9.052585605223129,0.8620163121646744,265.2,UN_DESA,2039669.0,0.0001300210965602752,646361.588,0.0028792059796964716,-5.850240724341207,13.379114359918367
2009,SVN,DEU,0,,,0.0,12.0,SVN-DEU,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.9847,0,1,0,1,0,0,0,0,0,0,0,0,1,49.921,24563.148,3.9104417559118154,10.109002549943016,3474.768,43173.674,8.153282993180243,10.672986190325531,0.6482975759549096,12212.2,UN_DESA,2039669.0,0.00598734402493738,8312098.239,0.002358250114832827,-6.0498354117402275,15.933222630627835
2009,SVN,SWE,0,,,0.0,12.0,SVN-SWE,689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.52,0,1,0,1,0,0,1,0,0,0,0,0,1,49.921,24563.148,3.9104417559118154,10.109002549943016,434.311,46496.672,6.073760867334232,10.747136019121728,0.7833258004614612,388.6,UN_DESA,2039669.0,0.00019052110906230376,410011.95499999996,0.0008467262696393465,-7.074133091885742,12.923941596791973
2009,SVN,MLT,0,,,0.0,12.0,SVN-MLT,690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.443,0,1,0,1,0,0,0,0,0,0,0,0,1,49.921,24563.148,3.9104417559118154,10.109002549943016,8.76,21318.804,2.1701959049483,9.967344779145279,0.71380536910378,10.0,UN_DESA,2039669.0,4.902756280553365e-06,8672.488,0.00014779039212010702,-8.81971555751642,9.067910995158888
2009,SVN,LTU,0,,,0.0,12.0,SVN-LTU,1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.527,0,1,0,1,1,0,0,0,0,0,0,0,1,49.921,24563.148,3.9104417559118154,10.109002549943016,37.591,11884.94,3.626764660042137,9.38302733140124,0.9623630984459679,27.8,UN_DESA,2039669.0,1.3629662459938354e-05,131006.23500000002,0.001497008810220313,-6.5042862883112535,11.78300019647051
2009,SVN,ESP,0,,,0.0,12.0,SVN-ESP,693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.884,0,1,0,1,0,0,0,0,0,0,0,0,1,49.921,24563.148,3.9104417559118154,10.109002549943016,1494.963,32158.985,7.309856736354641,10.378447161849572,0.6970298978422136,93.4,UN_DESA,2039669.0,4.579174366036842e-05,1025164.1290000001,0.000663586475748341,-7.317851379981731,13.840363283589529
2009,SVN,FIN,0,,,0.0,12.0,SVN-FIN,699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.911,0,1,0,1,0,0,1,0,0,0,0,0,1,49.921,24563.148,3.9104417559118154,10.109002549943016,253.206,47538.607,5.534203386671724,10.76929743884416,0.8280759513728289,25.6,UN_DESA,2039669.0,1.2551056078216614e-05,205370.995,0.0006775080906682678,-7.29708906333594,12.23257335423646
2009,ESP,NOR,12,,,1.0,12.0,ESP-NOR,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455.122,0,0,0,0,0,0,1,0,0,0,0,0,0,1494.963,32158.985,7.309856736354641,10.378447161849572,395.663,81703.288,5.980562838838805,11.310849524836335,0.8999810434881257,1123.0,Eurostat,46362946.0,2.4221929296727607e-05,3561935.3540000003,0.0018839978684308798,-6.27435923423472,15.08581459387424
2009,ESP,ISL,0,,,0.0,12.0,ESP-ISL,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.694,0,0,0,0,0,0,1,0,0,0,0,0,0,1494.963,32158.985,7.309856736354641,10.378447161849572,13.213,41370.919,2.5812011934320798,10.63033347337358,0.5219262108775734,,missing,46362946.0,,264876.309,0.00017562692218945272,-8.647148573085182,12.48701823751214
2009,ESP,AZE,0,,,0.0,12.0,ESP-AZE,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.432,0,0,0,0,1,0,0,0,0,0,0,0,0,1494.963,32158.985,7.309856736354641,10.378447161849572,44.297,4964.696,3.7909169546676877,8.510107346004524,0.6830004935121892,,missing,46362946.0,,428704.16400000005,0.00027851315827085745,-8.186045252779977,12.96852236562497
2009,ESP,TUR,2,,,0.16666666666666666,12.0,ESP-TUR,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2966.328,0,0,0,0,0,0,0,1,0,0,0,0,0,1494.963,32158.985,7.309856736354641,10.378447161849572,656.134,9108.034,6.486365036376845,9.116912160158657,0.9403103463003585,,missing,46362946.0,,7749173.089,0.003602428476726062,-5.626147084076426,15.863096697443325
2009,ESP,GBR,10,,,0.8333333333333334,12.0,ESP-GBR,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435.419,0,0,0,0,0,0,0,0,0,0,0,0,1,1494.963,32158.985,7.309856736354641,10.378447161849572,2438.053,39158.587,7.79895504893536,10.575375013255961,0.9676282741799123,301481.8,UN_DESA,46362946.0,0.006502645453116806,28492234.483000003,0.007244372889151736,-4.92753026469886,17.165142133830315
2009,ESP,EST,0,,,0.0,12.0,ESP-EST,993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922.209,0,0,0,0,1,0,0,0,0,0,0,0,1,1494.963,32158.985,7.309856736354641,10.378447161849572,19.694,14757.1,2.9803140208256105,9.599479601885566,0.5792545315627564,,missing,46362946.0,,238996.095,0.00015778892184831284,-8.7542523557665,12.384202491868033
2009,ESP,GRC,1,,,0.08333333333333333,12.0,ESP-GRC,399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2289.585,0,0,0,0,0,0,0,1,0,0,0,0,1,1494.963,32158.985,7.309856736354641,10.378447161849572,326.474,29426.018,5.788350313080109,10.28963452796164,0.8838385729029843,,missing,46362946.0,,3125096.697,0.0017157314235957655,-6.367915803221893,14.954975783713913
2009,ESP,FRA,3,,,0.25,12.0,ESP-FRA,204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.838,0,0,0,0,0,0,0,0,0,0,0,0,1,1494.963,32158.985,7.309856736354641,10.378447161849572,2697.144,41943.313,7.899948714372902,10.644074295136733,0.9612031869881653,204701.6,UN_DESA,46362946.0,0.004415198292187904,72022623.526,0.01718053082280581,-4.0639784651847375,18.09249084326382
2009,ESP,BIH,0,,,0.0,12.0,ESP-BIH,708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.526,0,0,0,0,0,1,0,1,0,0,0,0,0,1494.963,32158.985,7.309856736354641,10.378447161849572,17.666,4728.472,2.8716418883229404,8.461357384898434,0.5640902177922511,,missing,46362946.0,,126044.4,8.332803350986925e-05,-9.392725528674138,11.744389504814409
2009,ESP,ARM,4,,,0.3333333333333333,12.0,ESP-ARM,1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3994.318,0,0,0,0,1,0,0,0,0,0,0,0,0,1494.963,32158.985,7.309856736354641,10.378447161849572,8.648,2847.479,2.157328080336907,7.954189320403888,0.4557485930840458,,missing,46362946.0,,34699.851,2.307767833568656e-05,-10.676644713425404,10.454490671977604
2009,ESP,RUS,0,,,0.0,12.0,ESP-RUS,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4180.506,0,0,0,0,1,0,0,0,0,0,0,0,0,1494.963,32158.985,7.309856736354641,10.378447161849572,1307.927,9091.086,7.176198720062132,9.115049651982515,0.9907733325545635,55921.4,UN_DESA,46362946.0,0.0012061658031825675,8193227.246,0.0029231354944361005,-5.835098439347792,15.918818425343717
2009,ESP,UKR,6,,,0.5,12.0,ESP-UKR,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3004.592,0,0,0,0,1,0,0,0,0,0,0,0,0,1494.963,32158.985,7.309856736354641,10.378447161849572,121.552,2654.986,4.800342154760866,7.884194660592456,0.7927767657528029,76444.8,UN_DESA,46362946.0,0.0016488339632257192,1073771.777,0.0006642510443763281,-7.316850401061639,13.886688033332216
2009,ESP,DNK,0,,,0.0,12.0,ESP-DNK,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2061.48,0,0,0,0,0,0,1,0,0,0,0,0,1,1494.963,32158.985,7.309856736354641,10.378447161849572,322.621,58536.553,5.776478259666684,10.977406675697047,0.8828259801423275,570.0,Eurostat,46362946.0,1.2294300711607067e-05,3751029.563,0.00206374481894647,-6.183233073237524,15.137540910397936
